unique_id,instrument,bjd,rv,rv_err,fwhm,contrast,BIS
999895,Hermes,59327.49208980008,-13.340815577062196,0.051,18.014373344486767,0.3,-1.354929017084192
1000359,Hermes,59332.36198440008,-12.549815577062189,0.057,18.508885553943266,0.29,-1.714093023352854
1000923,Hermes,59338.477604200125,-15.56118442293781,0.054000000000000006,18.508885553943266,0.28,-1.4312324541260235
1001357,Hermes,59342.42999430001,-15.578155770621931,0.057999999999999996,19.00339776339976,0.28,-1.5778933475443593
1002773,Hermes,59355.41811220023,-13.09618442293781,0.057999999999999996,19.61565097510781,0.28,-1.5678874542713892
1002896,Hermes,59356.439568399925,-13.18,0.057999999999999996,20.157259585464924,0.27,-1.273294526563438
1003148,Hermes,59358.63686770016,-15.04918442293781,0.054000000000000006,19.333072569704093,0.28,-0.9051010941480886
1003484,Hermes,59361.487787699785,-16.012,0.055999999999999994,19.827584779160595,0.27,-0.42857441734560103
1003485,Hermes,59361.49002919997,-16.026184422937806,0.055,19.827584779160595,0.27,-0.4228019441269186
1004349,Hermes,59370.726379000116,-14.70218442293781,0.051,18.65017475664512,0.29,-0.7276949566168636
1018970,Hermes,59532.480151699856,-16.5038155770622,0.052000000000000005,18.532433754393576,0.28,-0.9269424242977706
1019122,Hermes,59535.70903869997,-14.945106537626836,0.055,18.508885553943266,0.28,-1.1974347799044356
1022101,Hermes,59593.68767799996,-13.438106537626846,0.057999999999999996,19.121138765651306,0.28,-1.5951499807129608
1022211,Hermes,59594.54292260017,-12.950368845875618,0.057999999999999996,19.47436177240595,0.28,-1.525069329617633
1024858,Hermes,59628.594680500224,-15.47555326881342,0.054000000000000006,18.202758948089237,0.29,-1.5544987457588064
1001770,,59346.39268499985,-15.417,0.085,,,
1015022,,59467.7495565,-13.155999999999999,0.086,,,
1015411,,59472.7441337998,-15.869000000000002,0.063,,,
1030535,,59647.48704749998,-16.352,0.052000000000000005,,,
1030558,,59647.69759970019,-16.45,0.051,,,
1030643,,59648.48976129992,-15.798,0.055,,,
1030652,,59648.58657150017,-15.52,0.057,,,
1030757,,59649.53964260034,-13.209000000000001,0.067,,,
1030873,,59650.53151800018,-13.847000000000001,0.064,,,
1030889,,59650.76377849979,-14.39,0.057999999999999996,,,
